iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,vaccines,source_name
CHN,09/02/2021,40520000,,,,1674286,2.82,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
COL,16/02/2021,0,0,,,,0,Pfizer/BioNTech,Ministry of Health
COL,17/02/2021,18,18,,18,18,0,Pfizer/BioNTech,Ministry of Health
COL,18/02/2021,7854,7854,,7836,3927,0.02,Pfizer/BioNTech,Ministry of Health
COL,19/02/2021,21307,21307,,13453,7102,0.04,Pfizer/BioNTech,Ministry of Health
COL,20/02/2021,33140,33140,,11833,8285,0.07,Pfizer/BioNTech,Ministry of Health
COL,21/02/2021,39827,39827,,6687,7965,0.08,Pfizer/BioNTech,Ministry of Health
COL,22/02/2021,45166,45166,,5339,7528,0.09,Pfizer/BioNTech,Ministry of Health
CRI,24/12/2020,55,,,,,0,Pfizer/BioNTech,National Health Commission
CRI,25/12/2020,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,26/12/2020,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,27/12/2020,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,28/12/2020,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,29/12/2020,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,30/12/2020,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,31/12/2020,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,01/01/2021,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,02/01/2021,,,,,240,,Pfizer/BioNTech,National Health Commission
CRI,03/01/2021,2455,,,,240,0.05,Pfizer/BioNTech,National Health Commission
CRI,04/01/2021,,,,,414,,Pfizer/BioNTech,National Health Commission
CRI,05/01/2021,,,,,588,,Pfizer/BioNTech,National Health Commission
CRI,06/01/2021,,,,,763,,Pfizer/BioNTech,National Health Commission
CRI,07/01/2021,,,,,937,,Pfizer/BioNTech,National Health Commission
CRI,08/01/2021,9751,,,,1111,0.19,Pfizer/BioNTech,National Health Commission
CRI,09/01/2021,,,,,1385,,Pfizer/BioNTech,National Health Commission
CRI,10/01/2021,,,,,1659,,Pfizer/BioNTech,National Health Commission
CRI,11/01/2021,,,,,1759,,Pfizer/BioNTech,National Health Commission
CRI,12/01/2021,,,,,1859,,Pfizer/BioNTech,National Health Commission
CRI,13/01/2021,,,,,1959,,Pfizer/BioNTech,National Health Commission
CRI,14/01/2021,,,,,2058,,Pfizer/BioNTech,National Health Commission
CRI,15/01/2021,24859,24804,55,,2158,0.49,Pfizer/BioNTech,National Health Commission
CRI,16/01/2021,,,,,2066,,Pfizer/BioNTech,National Health Commission
CRI,17/01/2021,,,,,1973,,Pfizer/BioNTech,National Health Commission
CRI,18/01/2021,29389,29257,132,,1880,0.58,Pfizer/BioNTech,National Health Commission
CRI,19/01/2021,,,,,1955,,Pfizer/BioNTech,National Health Commission
CRI,20/01/2021,,,,,2029,,Pfizer/BioNTech,National Health Commission
CRI,21/01/2021,,,,,2103,,Pfizer/BioNTech,National Health Commission
CRI,22/01/2021,,,,,2177,,Pfizer/BioNTech,National Health Commission
CRI,23/01/2021,,,,,2344,,Pfizer/BioNTech,National Health Commission
CRI,24/01/2021,,,,,2510,,Pfizer/BioNTech,National Health Commission
CRI,25/01/2021,48128,45707,2421,,2677,0.94,Pfizer/BioNTech,National Health Commission
CRI,26/01/2021,,,,,2490,,Pfizer/BioNTech,National Health Commission
CRI,27/01/2021,,,,,2303,,Pfizer/BioNTech,National Health Commission
CRI,28/01/2021,,,,,2116,,Pfizer/BioNTech,National Health Commission
CRI,29/01/2021,,,,,1929,,Pfizer/BioNTech,National Health Commission
CRI,30/01/2021,,,,,1742,,Pfizer/BioNTech,National Health Commission
CRI,31/01/2021,,,,,1555,,Pfizer/BioNTech,National Health Commission
CRI,01/02/2021,57701,45863,11838,,1368,1.13,Pfizer/BioNTech,National Health Commission
CRI,02/02/2021,,,,,1528,,Pfizer/BioNTech,National Health Commission
CRI,03/02/2021,,,,,1688,,Pfizer/BioNTech,National Health Commission
CRI,04/02/2021,,,,,1848,,Pfizer/BioNTech,National Health Commission
CRI,05/02/2021,,,,,2007,,Pfizer/BioNTech,National Health Commission
CRI,06/02/2021,,,,,2167,,Pfizer/BioNTech,National Health Commission
CRI,07/02/2021,,,,,2327,,Pfizer/BioNTech,National Health Commission
CRI,08/02/2021,75113,46750,28363,,2487,1.47,Pfizer/BioNTech,National Health Commission
CRI,09/02/2021,,,,,2578,,Pfizer/BioNTech,National Health Commission
CRI,10/02/2021,,,,,2668,,Pfizer/BioNTech,National Health Commission
CRI,11/02/2021,,,,,2758,,Pfizer/BioNTech,National Health Commission
CRI,12/02/2021,,,,,2848,,Pfizer/BioNTech,National Health Commission
CRI,13/02/2021,,,,,2939,,Pfizer/BioNTech,National Health Commission
CRI,14/02/2021,,,,,3029,,Pfizer/BioNTech,National Health Commission
CRI,15/02/2021,96948,54395,42553,,3119,1.9,Pfizer/BioNTech,National Health Commission
CRI,16/02/2021,,,,,2760,,Pfizer/BioNTech,National Health Commission
CRI,17/02/2021,,,,,2401,,Pfizer/BioNTech,National Health Commission
CRI,18/02/2021,,,,,2042,,Pfizer/BioNTech,National Health Commission
CRI,19/02/2021,,,,,1683,,Pfizer/BioNTech,National Health Commission
CRI,20/02/2021,,,,,1323,,Pfizer/BioNTech,National Health Commission
CRI,21/02/2021,,,,,964,,Pfizer/BioNTech,National Health Commission
CRI,22/02/2021,101183,57162,44021,,605,1.99,Pfizer/BioNTech,National Health Commission
HRV,30/12/2020,7864,7864,,,,0.19,Pfizer/BioNTech,Ministry of Health
HRV,31/12/2020,,,,,1105,,Pfizer/BioNTech,Ministry of Health
HRV,01/01/2021,,,,,1105,,Pfizer/BioNTech,Ministry of Health
HRV,02/01/2021,,,,,1105,,Pfizer/BioNTech,Ministry of Health
HRV,03/01/2021,12285,12285,,,1105,0.3,Pfizer/BioNTech,Ministry of Health
HRV,04/01/2021,,,,,1036,,Pfizer/BioNTech,Ministry of Health
HRV,05/01/2021,13798,13798,,,989,0.34,Pfizer/BioNTech,Ministry of Health
HRV,06/01/2021,,,,,1334,,Pfizer/BioNTech,Ministry of Health
HRV,07/01/2021,20603,20603,,,1662,0.5,Pfizer/BioNTech,Ministry of Health
HRV,08/01/2021,24985,24985,,4382,2130,0.61,Pfizer/BioNTech,Ministry of Health
HRV,09/01/2021,30000,30000,,5015,2689,0.73,Pfizer/BioNTech,Ministry of Health
HRV,10/01/2021,,,,,2693,,Pfizer/BioNTech,Ministry of Health
HRV,11/01/2021,,,,,2748,,Pfizer/BioNTech,Ministry of Health
HRV,12/01/2021,,,,,2802,,Pfizer/BioNTech,Ministry of Health
HRV,13/01/2021,34553,34553,,,2479,0.84,Pfizer/BioNTech,Ministry of Health
HRV,14/01/2021,38000,38000,,3447,2485,0.93,Pfizer/BioNTech,Ministry of Health
HRV,15/01/2021,41532,41532,,3532,2364,1.01,Pfizer/BioNTech,Ministry of Health
HRV,16/01/2021,45906,45906,,4374,2272,1.12,Pfizer/BioNTech,Ministry of Health
HRV,17/01/2021,,,,,2510,,Pfizer/BioNTech,Ministry of Health
HRV,18/01/2021,,,,,2747,,Pfizer/BioNTech,Ministry of Health
HRV,19/01/2021,54304,54304,,,2984,1.32,Pfizer/BioNTech,Ministry of Health
HRV,20/01/2021,,,,,3329,,Pfizer/BioNTech,Ministry of Health
HRV,21/01/2021,,,,,3343,,Pfizer/BioNTech,Ministry of Health
HRV,22/01/2021,64951,,,,3346,1.58,Pfizer/BioNTech,Ministry of Health
HRV,23/01/2021,,,,,2960,,Pfizer/BioNTech,Ministry of Health
HRV,24/01/2021,,,,,2800,,Pfizer/BioNTech,Ministry of Health
HRV,25/01/2021,69984,58077,11907,,2640,1.7,Pfizer/BioNTech,Ministry of Health
HRV,26/01/2021,,,,,2598,,Pfizer/BioNTech,Ministry of Health
HRV,27/01/2021,,,,,2448,,Pfizer/BioNTech,Ministry of Health
HRV,28/01/2021,,,,,2299,,Pfizer/BioNTech,Ministry of Health
HRV,29/01/2021,80000,,,,2150,1.95,Pfizer/BioNTech,Ministry of Health
HRV,30/01/2021,,,,,2097,,Pfizer/BioNTech,Ministry of Health
HRV,31/01/2021,,,,,2045,,Pfizer/BioNTech,Ministry of Health
HRV,01/02/2021,83928,58829,25099,,1992,2.04,Pfizer/BioNTech,Ministry of Health
HRV,02/02/2021,,,,,1920,,Pfizer/BioNTech,Ministry of Health
HRV,03/02/2021,87929,59064,28865,,1848,2.14,Pfizer/BioNTech,Ministry of Health
HRV,04/02/2021,95505,59593,35912,7576,2573,2.33,Pfizer/BioNTech,Ministry of Health
HRV,05/02/2021,,,,,2406,,Pfizer/BioNTech,Ministry of Health
HRV,06/02/2021,,,,,2411,,Pfizer/BioNTech,Ministry of Health
HRV,07/02/2021,,,,,2415,,Pfizer/BioNTech,Ministry of Health
HRV,08/02/2021,,,,,2420,,Pfizer/BioNTech,Ministry of Health
HRV,09/02/2021,102207,61241,41966,,2326,2.49,Pfizer/BioNTech,Ministry of Health
HRV,10/02/2021,,,,,2794,,Pfizer/BioNTech,Ministry of Health
HRV,11/02/2021,112774,64775,47969,,2467,2.75,Pfizer/BioNTech,Ministry of Health
HRV,12/02/2021,,,,,2555,,Pfizer/BioNTech,Ministry of Health
HRV,13/02/2021,,,,,2643,,Pfizer/BioNTech,Ministry of Health
HRV,14/02/2021,,,,,2731,,Pfizer/BioNTech,Ministry of Health
HRV,15/02/2021,120603,67825,52778,,2819,2.94,Pfizer/BioNTech,Ministry of Health
HRV,16/02/2021,,,,,3657,,Pfizer/BioNTech,Ministry of Health
HRV,17/02/2021,,,,,3932,,Pfizer/BioNTech,Ministry of Health
HRV,18/02/2021,142222,87169,55053,,4207,3.46,Pfizer/BioNTech,Ministry of Health
HRV,19/02/2021,,,,,4782,,Pfizer/BioNTech,Ministry of Health
HRV,20/02/2021,,,,,5356,,Pfizer/BioNTech,Ministry of Health
HRV,21/02/2021,,,,,5931,,Pfizer/BioNTech,Ministry of Health
HRV,22/02/2021,166146,108311,57835,,6506,4.05,Pfizer/BioNTech,Ministry of Health
CYP,06/01/2021,3901,3901,,,,0.45,Pfizer/BioNTech,Government of Cyprus
CYP,07/01/2021,,,,,534,,Pfizer/BioNTech,Government of Cyprus
CYP,08/01/2021,,,,,534,,Pfizer/BioNTech,Government of Cyprus
CYP,09/01/2021,,,,,534,,Pfizer/BioNTech,Government of Cyprus
CYP,10/01/2021,6035,6035,,,534,0.69,Pfizer/BioNTech,Government of Cyprus
CYP,11/01/2021,,,,,566,,Pfizer/BioNTech,Government of Cyprus
CYP,12/01/2021,,,,,588,,Pfizer/BioNTech,Government of Cyprus
CYP,13/01/2021,,,,,604,,Pfizer/BioNTech,Government of Cyprus
CYP,14/01/2021,,,,,628,,Pfizer/BioNTech,Government of Cyprus
CYP,15/01/2021,,,,,651,,Pfizer/BioNTech,Government of Cyprus
CYP,16/01/2021,10226,10226,,,675,1.17,Pfizer/BioNTech,Government of Cyprus
CYP,17/01/2021,,,,,752,,Pfizer/BioNTech,Government of Cyprus
CYP,18/01/2021,,,,,806,,Pfizer/BioNTech,Government of Cyprus
CYP,19/01/2021,,,,,859,,Pfizer/BioNTech,Government of Cyprus
CYP,20/01/2021,,,,,913,,Pfizer/BioNTech,Government of Cyprus
CYP,21/01/2021,,,,,966,,Pfizer/BioNTech,Government of Cyprus
CYP,22/01/2021,,,,,1020,,Pfizer/BioNTech,Government of Cyprus
CYP,23/01/2021,17739,15322,2057,,1073,2.03,Pfizer/BioNTech,Government of Cyprus
CYP,24/01/2021,,,,,1079,,Pfizer/BioNTech,Government of Cyprus
CYP,25/01/2021,,,,,1084,,Pfizer/BioNTech,Government of Cyprus
CYP,26/01/2021,,,,,1090,,Pfizer/BioNTech,Government of Cyprus
CYP,27/01/2021,,,,,1095,,Pfizer/BioNTech,Government of Cyprus
CYP,28/01/2021,,,,,1101,,Pfizer/BioNTech,Government of Cyprus
CYP,29/01/2021,,,,,1106,,Pfizer/BioNTech,Government of Cyprus
CYP,30/01/2021,25519,19618,5551,,1111,2.91,Pfizer/BioNTech,Government of Cyprus
CYP,31/01/2021,,,,,1102,,Pfizer/BioNTech,Government of Cyprus
CYP,01/02/2021,,,,,1093,,Pfizer/BioNTech,Government of Cyprus
CYP,02/02/2021,,,,,1083,,Pfizer/BioNTech,Government of Cyprus
CYP,03/02/2021,,,,,1074,,Pfizer/BioNTech,Government of Cyprus
CYP,04/02/2021,,,,,1064,,Pfizer/BioNTech,Government of Cyprus
CYP,05/02/2021,,,,,1055,,Pfizer/BioNTech,Government of Cyprus
CYP,06/02/2021,32837,22813,10024,,1045,3.75,Pfizer/BioNTech,Government of Cyprus
CYP,07/02/2021,,,,,1133,,Pfizer/BioNTech,Government of Cyprus
CYP,08/02/2021,,,,,1220,,Pfizer/BioNTech,Government of Cyprus
CYP,09/02/2021,,,,,1307,,Pfizer/BioNTech,Government of Cyprus
CYP,10/02/2021,,,,,1394,,Pfizer/BioNTech,Government of Cyprus
CYP,11/02/2021,,,,,1482,,Pfizer/BioNTech,Government of Cyprus
CYP,12/02/2021,,,,,1569,,Pfizer/BioNTech,Government of Cyprus
CYP,13/02/2021,44429,29592,14837,,1656,5.07,Pfizer/BioNTech,Government of Cyprus
CYP,14/02/2021,,,,,1672,,Pfizer/BioNTech,Government of Cyprus
CYP,15/02/2021,,,,,1687,,Pfizer/BioNTech,Government of Cyprus
CYP,16/02/2021,,,,,1703,,Pfizer/BioNTech,Government of Cyprus
CYP,17/02/2021,,,,,1719,,Pfizer/BioNTech,Government of Cyprus
CYP,18/02/2021,,,,,1735,,Pfizer/BioNTech,Government of Cyprus
CYP,19/02/2021,,,,,1750,,Pfizer/BioNTech,Government of Cyprus
CYP,20/02/2021,56791,37570,19221,,1766,6.48,Pfizer/BioNTech,Government of Cyprus
CZE,27/12/2020,1261,1261,,,,0.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,28/12/2020,3545,3545,,2284,2284,0.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,29/12/2020,7005,7005,,3460,2872,0.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,30/12/2020,10474,10474,,3469,3071,0.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,31/12/2020,11785,11785,,1311,2631,0.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,01/01/2021,12047,12047,,262,2157,0.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,02/01/2021,13305,13305,,1258,2007,0.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,03/01/2021,14221,14221,,916,1851,0.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,04/01/2021,17791,17791,,3570,2035,0.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,05/01/2021,22299,22299,,4508,2185,0.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,06/01/2021,28107,28107,,5808,2519,0.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,07/01/2021,36049,36049,,7942,3466,0.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,08/01/2021,45991,45991,,9942,4849,0.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,09/01/2021,47987,47987,,1996,4955,0.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,10/01/2021,49703,49703,,1716,5069,0.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,11/01/2021,59473,59473,,9770,5955,0.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,12/01/2021,72847,72847,,13374,7221,0.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,13/01/2021,86326,86326,,13479,8317,0.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,14/01/2021,101454,101454,,15128,9344,0.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,15/01/2021,115298,115298,,13844,9901,1.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,16/01/2021,118644,118644,,3346,10094,1.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,17/01/2021,121716,121091,625,3072,10288,1.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,18/01/2021,135924,133518,2406,14208,10922,1.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,19/01/2021,150909,145814,5095,14985,11152,1.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,20/01/2021,166897,159185,7712,15988,11510,1.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,21/01/2021,183926,174504,9422,17029,11782,1.72,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,22/01/2021,199532,189106,10426,15606,12033,1.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,23/01/2021,203583,192318,11265,4051,12134,1.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,24/01/2021,206671,194548,12123,3088,12136,1.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,25/01/2021,219115,204081,15034,12444,11884,2.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,26/01/2021,233392,214421,18971,14277,11783,2.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,27/01/2021,246702,223265,23437,13310,11401,2.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,28/01/2021,259761,230268,29493,13059,10834,2.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,29/01/2021,273538,236326,37212,13777,10572,2.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,30/01/2021,275323,237042,38281,1785,10249,2.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,31/01/2021,277138,237735,39403,1815,10067,2.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,01/02/2021,288591,241411,47180,11453,9925,2.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,02/02/2021,302712,245437,57275,14121,9903,2.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,03/02/2021,317870,249699,68171,15158,10167,2.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,04/02/2021,335477,254501,80976,17607,10817,3.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,05/02/2021,351278,259765,91513,15801,11106,3.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,06/02/2021,354409,260595,93814,3131,11298,3.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,07/02/2021,357545,261419,96126,3136,11487,3.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,08/02/2021,372682,265295,107387,15137,12013,3.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,09/02/2021,389412,270224,119188,16730,12386,3.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,10/02/2021,407631,275529,132102,18219,12823,3.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,11/02/2021,429470,281552,147918,21839,13428,4.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,12/02/2021,449816,287651,162165,20346,14077,4.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,13/02/2021,454241,289146,165095,4425,14262,4.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,14/02/2021,456582,290128,166454,2341,14148,4.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,15/02/2021,471791,296185,175606,15209,14158,4.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,16/02/2021,488567,304394,184173,16776,14165,4.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,17/02/2021,505409,313510,191899,16842,13968,4.72,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,18/02/2021,524246,324943,199303,18837,13539,4.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,19/02/2021,540474,335075,205399,16228,12951,5.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,20/02/2021,543477,336918,206559,3003,12748,5.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
CZE,21/02/2021,545381,337829,207552,1904,12686,5.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
DNK,27/12/2020,6483,6483,,,,0.11,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,28/12/2020,8467,8467,,1984,1984,0.15,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,29/12/2020,17404,17404,,8937,5460,0.3,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,30/12/2020,28863,28863,,11459,7460,0.5,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,31/12/2020,35046,35046,,6183,7141,0.61,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,01/01/2021,37383,37383,,2337,6180,0.65,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,02/01/2021,46250,46250,,8867,6628,0.8,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,03/01/2021,52261,52261,,6011,6540,0.9,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,04/01/2021,54662,54662,,2401,6599,0.94,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,05/01/2021,68182,68182,,13520,7254,1.18,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,06/01/2021,87948,87948,,19766,8441,1.52,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,07/01/2021,105464,105464,,17516,10060,1.82,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,08/01/2021,113948,113948,,8484,10938,1.97,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,09/01/2021,115847,115847,,1899,9942,2,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,10/01/2021,116660,116660,,813,9200,2.01,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,11/01/2021,117317,117317,,657,8951,2.03,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,12/01/2021,117779,117779,,462,7085,2.03,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,13/01/2021,130517,130517,,12738,6081,2.25,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,14/01/2021,148449,148449,,17932,6141,2.56,"Moderna, Pfizer/BioNTech",Statens Serum Institut
DNK,15/01/2021,163687,163682,5,15238,7106,2.83,"Moderna, Pfizer/BioNTech",Statens Serum Institut
